file,num_qubits,num_gates,num_cx,num_measure,num_u1,num_u2,num_u3,depth
instructions_T30_idx249_x0_6_x1_1_x4_1_x7_1.qasm,6264,380712,183573,880,178550,12136,5573,21693
instructions_T30_idx250_x0_6_x1_1_x5_1_x6_1.qasm,6608,403299,194501,924,189225,12800,5849,24062
instructions_T30_idx251_x0_6_x1_1_x11_1.qasm,1876,114793,55327,264,53797,3696,1709,8622
instructions_T30_idx252_x0_6_x2_6.qasm,365,33481,16355,33,16028,800,265,10367
instructions_T30_idx253_x0_6_x2_4_x4_1.qasm,1201,86210,41799,165,40755,2400,1091,10228
instructions_T30_idx254_x0_6_x2_3_x3_2.qasm,1029,79049,38429,132,37528,2074,886,9874
instructions_T30_idx255_x0_6_x2_3_x6_1.qasm,1630,109054,52742,231,51355,3222,1504,9703
instructions_T30_idx256_x0_6_x2_2_x3_1_x5_1.qasm,5610,355643,171763,792,167190,10876,5022,25709
instructions_T30_idx257_x0_6_x2_2_x4_2.qasm,1229,89045,43198,165,42134,2456,1092,9759
instructions_T30_idx258_x0_6_x2_2_x8_1.qasm,2083,132228,63829,297,62093,4092,1917,11135
instructions_T30_idx259_x0_6_x2_1_x3_2_x4_1.qasm,4718,309476,149673,660,145783,9164,4196,23561
instructions_T30_idx260_x0_6_x2_1_x3_1_x7_1.qasm,7533,457246,220482,1056,214453,14578,6677,30011
instructions_T30_idx261_x0_6_x2_1_x4_1_x6_1.qasm,8276,503942,243036,1155,236443,16010,7298,35359
instructions_T30_idx262_x0_6_x2_1_x5_2.qasm,1435,99131,48006,198,46779,2850,1298,10469
instructions_T30_idx263_x0_6_x2_1_x10_1.qasm,2560,155745,75063,363,72979,5010,2330,12569
instructions_T30_idx264_x0_6_x3_4.qasm,400,32298,15703,44,15355,864,332,7757
instructions_T30_idx265_x0_6_x3_2_x6_1.qasm,2149,138825,67055,308,65258,4218,1986,13436
instructions_T30_idx266_x0_6_x3_1_x4_1_x5_1.qasm,9538,584524,281982,1320,274445,18444,8333,47627
instructions_T30_idx267_x0_6_x3_1_x9_1.qasm,3097,188214,90716,440,88203,6042,2813,16661
instructions_T30_idx268_x0_6_x4_3.qasm,452,33796,16383,55,15996,962,400,6630
instructions_T30_idx269_x0_6_x4_1_x8_1.qasm,3487,212196,102291,495,99460,6792,3158,20046
instructions_T30_idx270_x0_6_x5_1_x7_1.qasm,3730,227701,109781,528,106767,7260,3365,22724
instructions_T30_idx271_x0_6_x6_2.qasm,577,39529,19102,77,18613,1200,537,5858
instructions_T30_idx272_x0_6_x12_1.qasm,1030,62707,30190,143,29354,2070,950,6523
instructions_T30_idx273_x0_4_x1_13.qasm,376,44899,22159,22,21789,772,157,20703
instructions_T30_idx274_x0_4_x1_11_x2_1.qasm,636,61405,30117,66,29523,1268,431,20268
instructions_T30_idx275_x0_4_x1_10_x3_1.qasm,756,67065,32804,88,32109,1496,568,19114
instructions_T30_idx276_x0_4_x1_9_x2_2.qasm,640,61461,30141,66,29547,1276,431,18704
instructions_T30_idx277_x0_4_x1_9_x4_1.qasm,880,72784,35517,110,34720,1732,705,17961
instructions_T30_idx278_x0_4_x1_8_x2_1_x3_1.qasm,1942,144902,70440,264,68756,3772,1670,20503
instructions_T30_idx279_x0_4_x1_8_x5_1.qasm,1008,78560,38254,132,37356,1976,842,16808
instructions_T30_idx280_x0_4_x1_7_x2_3.qasm,644,61517,30165,66,29571,1284,431,17140
instructions_T30_idx281_x0_4_x1_7_x2_1_x4_1.qasm,2366,167678,81359,330,79322,4584,2083,19746
instructions_T30_idx282_x0_4_x1_7_x3_2.qasm,746,64481,31513,88,30837,1476,567,16023
instructions_T30_idx283_x0_4_x1_7_x6_1.qasm,1140,84393,41017,154,40015,2228,979,15656
instructions_T30_idx284_x0_4_x1_6_x2_2_x3_1.qasm,1946,144958,70464,264,68780,3780,1670,17459
instructions_T30_idx285_x0_4_x1_6_x2_1_x5_1.qasm,2802,190616,92338,396,89966,5420,2496,18993
instructions_T30_idx286_x0_4_x1_6_x3_1_x4_1.qasm,3126,212917,103148,440,100513,6044,2772,21349
instructions_T30_idx287_x0_4_x1_6_x7_1.qasm,1276,90278,43800,176,42698,2488,1116,14506
instructions_T30_idx288_x0_4_x1_5_x2_4.qasm,648,61572,30189,66,29594,1292,431,15576
instructions_T30_idx289_x0_4_x1_5_x2_2_x4_1.qasm,2370,167735,81383,330,79347,4592,2083,16702
instructions_T30_idx290_x0_4_x1_5_x2_1_x3_2.qasm,2018,153295,74589,264,72845,3924,1673,17432
instructions_T30_idx291_x0_4_x1_5_x2_1_x6_1.qasm,3250,213723,103395,462,100677,6280,2909,18242
instructions_T30_idx292_x0_4_x1_5_x3_1_x5_1.qasm,3722,244528,118293,528,115196,7188,3323,20976
instructions_T30_idx293_x0_4_x1_5_x4_2.qasm,856,67562,32911,110,32154,1684,703,13343
instructions_T30_idx294_x0_4_x1_5_x8_1.qasm,1416,96219,46609,198,45403,2756,1253,13357
instructions_T30_idx295_x0_4_x1_4_x2_3_x3_1.qasm,1950,145014,70488,264,68804,3788,1670,15237
instructions_T30_idx296_x0_4_x1_4_x2_2_x5_1.qasm,2806,190672,92362,396,89990,5428,2496,15949
instructions_T30_idx297_x0_4_x1_4_x2_1_x3_1_x4_1.qasm,9540,608834,294248,1320,286584,18392,8290,31483
instructions_T30_idx298_x0_4_x1_4_x2_1_x7_1.qasm,3710,236998,114524,528,111460,7164,3322,17491
instructions_T30_idx299_x0_4_x1_4_x3_3.qasm,736,61899,30222,88,29567,1456,566,12932
instructions_T30_idx300_x0_4_x1_4_x3_1_x6_1.qasm,4334,276357,133534,616,129969,8364,3874,20603
instructions_T30_idx301_x0_4_x1_4_x4_1_x5_1.qasm,4668,298800,144400,660,140582,9008,4150,22968
instructions_T30_idx302_x0_4_x1_4_x9_1.qasm,1560,102220,49442,220,48136,3032,1390,12208
instructions_T30_idx303_x0_4_x1_3_x2_5.qasm,652,61629,30213,66,29619,1300,431,14012
instructions_T30_idx304_x0_4_x1_3_x2_3_x4_1.qasm,2374,167791,81407,330,79371,4600,2083,14125
instructions_T30_idx305_x0_4_x1_3_x2_2_x3_2.qasm,2022,153351,74613,264,72869,3932,1673,14388
instructions_T30_idx306_x0_4_x1_3_x2_2_x6_1.qasm,3254,213779,103419,462,100701,6288,2909,15198
instructions_T30_idx307_x0_4_x1_3_x2_1_x3_1_x5_1.qasm,11440,710145,342841,1584,333727,22048,9945,32350
instructions_T30_idx308_x0_4_x1_3_x2_1_x4_2.qasm,2432,173489,84217,330,82141,4716,2085,15148
instructions_T30_idx309_x0_4_x1_3_x2_1_x8_1.qasm,4182,260440,125731,594,122308,8072,3735,16742
instructions_T30_idx310_x0_4_x1_3_x3_2_x4_1.qasm,3116,210334,101857,440,99242,6024,2771,16778
instructions_T30_idx311_x0_4_x1_3_x3_1_x7_1.qasm,4962,308418,148879,704,144838,9572,4425,20233
instructions_T30_idx312_x0_4_x1_3_x4_1_x6_1.qasm,5448,339418,163859,770,159442,10508,4839,22977
instructions_T30_idx313_x0_4_x1_3_x5_2.qasm,970,70699,34333,132,33495,1900,839,10663
instructions_T30_idx314_x0_4_x1_3_x10_1.qasm,1708,108276,52301,242,50890,3316,1527,11060
instructions_T30_idx315_x0_4_x1_2_x2_4_x3_1.qasm,1954,145070,70512,264,68828,3796,1670,13673
instructions_T30_idx316_x0_4_x1_2_x2_3_x5_1.qasm,2810,190727,92386,396,90013,5436,2496,13015
instructions_T30_idx317_x0_4_x1_2_x2_2_x3_1_x4_1.qasm,9544,608890,294272,1320,286608,18400,8290,28439
instructions_T30_idx318_x0_4_x1_2_x2_2_x7_1.qasm,3714,237054,114548,528,111484,7172,3322,14447
instructions_T30_idx319_x0_4_x1_2_x2_1_x3_3.qasm,2094,161687,78738,264,76933,4076,1676,14361
instructions_T30_idx320_x0_4_x1_2_x2_1_x3_1_x6_1.qasm,13388,812086,391698,1848,381140,25800,11600,33211
instructions_T30_idx321_x0_4_x1_2_x2_1_x4_1_x5_1.qasm,14440,880100,424578,1980,413282,27832,12428,37985
instructions_T30_idx322_x0_4_x1_2_x2_1_x9_1.qasm,4666,284058,137004,660,133242,9004,4148,15991
instructions_T30_idx323_x0_4_x1_2_x3_2_x5_1.qasm,3712,241945,117002,528,113925,7168,3322,16405
instructions_T30_idx324_x0_4_x1_2_x3_1_x4_2.qasm,3240,224285,108756,440,106041,6272,2776,16761
instructions_T30_idx325_x0_4_x1_2_x3_1_x8_1.qasm,5606,340687,164312,792,159795,10812,4976,19860
instructions_T30_idx326_x0_4_x1_2_x4_1_x7_1.qasm,6248,380305,183428,880,178421,12048,5528,22982
instructions_T30_idx327_x0_4_x1_2_x5_1_x6_1.qasm,6592,402892,194356,924,189096,12712,5804,25351
instructions_T30_idx328_x0_4_x1_2_x11_1.qasm,1860,114386,55182,264,53668,3608,1664,9911
instructions_T30_idx329_x0_4_x1_1_x2_6.qasm,656,61685,30237,66,29643,1308,431,12448
instructions_T30_idx330_x0_4_x1_1_x2_4_x4_1.qasm,2378,167847,81431,330,79395,4608,2083,12561
instructions_T30_idx331_x0_4_x1_1_x2_3_x3_2.qasm,2026,153407,74637,264,72893,3940,1673,12166
instructions_T30_idx332_x0_4_x1_1_x2_3_x6_1.qasm,3258,213835,103443,462,100725,6296,2909,12154
instructions_T30_idx333_x0_4_x1_1_x2_2_x3_1_x5_1.qasm,11444,710201,342865,1584,333751,22056,9945,29306
instructions_T30_idx334_x0_4_x1_1_x2_2_x4_2.qasm,2436,173545,84241,330,82165,4724,2085,12104
instructions_T30_idx335_x0_4_x1_1_x2_2_x8_1.qasm,4186,260497,125755,594,122333,8080,3735,13698
instructions_T30_idx336_x0_4_x1_1_x2_1_x3_2_x4_1.qasm,9616,617227,298397,1320,290673,18544,8293,26932
instructions_T30_idx337_x0_4_x1_1_x2_1_x3_1_x7_1.qasm,15384,914723,440867,2112,428841,29648,13255,34078
instructions_T30_idx338_x0_4_x1_1_x2_1_x4_1_x6_1.qasm,16912,1008685,486209,2310,473073,32596,14497,39630
instructions_T30_idx339_x0_4_x1_1_x2_1_x5_2.qasm,2858,193843,93905,396,91513,5532,2497,12868
instructions_T30_idx340_x0_4_x1_1_x2_1_x10_1.qasm,5162,307839,148355,726,144237,9960,4561,15242
instructions_T30_idx341_x0_4_x1_1_x3_4.qasm,726,59316,28931,88,28296,1436,565,9841
instructions_T30_idx342_x0_4_x1_1_x3_2_x6_1.qasm,4324,273774,132243,616,128698,8344,3873,16032
instructions_T30_idx343_x0_4_x1_1_x3_1_x4_1_x5_1.qasm,19508,1170930,564605,2640,549510,37608,16567,52262
instructions_T30_idx344_x0_4_x1_1_x3_1_x9_1.qasm,6266,373204,179849,880,174864,12084,5527,19490
instructions_T30_idx345_x0_4_x1_1_x4_3.qasm,832,62340,30305,110,29588,1636,701,8725
instructions_T30_idx346_x0_4_x1_1_x4_1_x8_1.qasm,7068,421472,203127,990,197510,13628,6217,22991
instructions_T30_idx347_x0_4_x1_1_x5_1_x7_1.qasm,7568,452681,218193,1056,212209,14592,6631,25739
instructions_T30_idx348_x0_4_x1_1_x6_2.qasm,1088,73893,35781,154,34859,2124,975,7984
instructions_T30_idx349_x0_4_x1_1_x12_1.qasm,2016,120557,58089,286,56473,3908,1801,8763
instructions_T30_idx350_x0_4_x2_5_x3_1.qasm,972,73183,35576,132,34732,1904,839,11116
instructions_T30_idx351_x0_4_x2_4_x5_1.qasm,1389,95861,46450,198,45259,2702,1252,10345
instructions_T30_idx352_x0_4_x2_3_x3_1_x4_1.qasm,4661,303609,146820,660,142986,8994,4149,23323
instructions_T30_idx353_x0_4_x2_3_x7_1.qasm,1830,118867,57462,264,55928,3548,1665,10181
instructions_T30_idx354_x0_4_x2_2_x3_3.qasm,1039,81450,39671,132,38767,2038,842,10293
instructions_T30_idx355_x0_4_x2_2_x3_1_x6_1.qasm,6536,404549,195251,924,189970,12600,5804,27625
instructions_T30_idx356_x0_4_x2_2_x4_1_x5_1.qasm,7047,438357,211613,990,205950,13586,6218,32257
instructions_T30_idx357_x0_4_x2_2_x9_1.qasm,2295,142215,68624,330,66741,4442,2078,11615
instructions_T30_idx358_x0_4_x2_1_x3_2_x5_1.qasm,5620,358043,173005,792,168428,10840,4978,25471
instructions_T30_idx359_x0_4_x2_1_x3_1_x4_2.qasm,4902,331413,160576,660,156542,9476,4159,24803
instructions_T30_idx360_x0_4_x2_1_x3_1_x8_1.qasm,8507,506812,244258,1188,237509,16398,7459,31927
instructions_T30_idx361_x0_4_x2_1_x4_1_x7_1.qasm,9488,566494,273043,1320,265556,18288,8287,37993
instructions_T30_idx362_x0_4_x2_1_x5_1_x6_1.qasm,10014,600503,289483,1386,281629,19304,8701,42621
instructions_T30_idx363_x0_4_x2_1_x11_1.qasm,2784,165896,79930,396,77695,5384,2491,13049
instructions_T30_idx364_x0_4_x3_3_x4_1.qasm,1531,104287,50502,220,49202,2974,1389,11053
instructions_T30_idx365_x0_4_x3_2_x7_1.qasm,2431,152999,73867,352,71862,4702,2216,14272
instructions_T30_idx366_x0_4_x3_1_x4_1_x6_1.qasm,11148,668719,322382,1540,313642,21488,9667,51697
instructions_T30_idx367_x0_4_x3_1_x5_2.qasm,1882,126938,61466,264,59889,3652,1667,13604
instructions_T30_idx368_x0_4_x3_1_x10_1.qasm,3403,202725,97676,484,94948,6574,3043,17500
instructions_T30_idx369_x0_4_x4_2_x5_1.qasm,2280,146920,70995,330,69105,4412,2078,15508
instructions_T30_idx370_x0_4_x4_1_x9_1.qasm,3873,231049,111332,550,108232,7478,3457,21244
instructions_T30_idx371_x0_4_x5_1_x8_1.qasm,4194,250849,120891,594,117535,8096,3733,24281
instructions_T30_idx372_x0_4_x6_1_x7_1.qasm,4366,262149,126356,616,122878,8428,3871,26604
instructions_T30_idx373_x0_4_x13_1.qasm,1084,64050,30835,154,29972,2116,973,6644
instructions_T30_idx374_x0_2_x1_14.qasm,360,44492,22014,22,21660,684,112,21992
instructions_T30_idx375_x0_2_x1_12_x2_1.qasm,620,60998,29972,66,29394,1180,386,21557
instructions_T30_idx376_x0_2_x1_11_x3_1.qasm,740,66658,32659,88,31980,1408,523,20403
instructions_T30_idx377_x0_2_x1_10_x2_2.qasm,624,61054,29996,66,29418,1188,386,19993
instructions_T30_idx378_x0_2_x1_10_x4_1.qasm,864,72377,35372,110,34591,1644,660,19250
instructions_T30_idx379_x0_2_x1_9_x2_1_x3_1.qasm,1926,144495,70295,264,68627,3684,1625,21792
instructions_T30_idx380_x0_2_x1_9_x5_1.qasm,992,78153,38109,132,37227,1888,797,18097
instructions_T30_idx381_x0_2_x1_8_x2_3.qasm,628,61110,30020,66,29442,1196,386,18429
instructions_T30_idx382_x0_2_x1_8_x2_1_x4_1.qasm,2350,167271,81214,330,79193,4496,2038,21035
instructions_T30_idx383_x0_2_x1_8_x3_2.qasm,730,64074,31368,88,30708,1388,522,17312
instructions_T30_idx384_x0_2_x1_8_x6_1.qasm,1124,83986,40872,154,39886,2140,934,16945
instructions_T30_idx385_x0_2_x1_7_x2_2_x3_1.qasm,1930,144551,70319,264,68651,3692,1625,18748
instructions_T30_idx386_x0_2_x1_7_x2_1_x5_1.qasm,2786,190209,92193,396,89837,5332,2451,20282
instructions_T30_idx387_x0_2_x1_7_x3_1_x4_1.qasm,3110,212510,103003,440,100384,5956,2727,22638
instructions_T30_idx388_x0_2_x1_7_x7_1.qasm,1260,89871,43655,176,42569,2400,1071,15795
instructions_T30_idx389_x0_2_x1_6_x2_4.qasm,632,61165,30044,66,29465,1204,386,16865
instructions_T30_idx390_x0_2_x1_6_x2_2_x4_1.qasm,2354,167328,81238,330,79218,4504,2038,17991
instructions_T30_idx391_x0_2_x1_6_x2_1_x3_2.qasm,2002,152888,74444,264,72716,3836,1628,18721
instructions_T30_idx392_x0_2_x1_6_x2_1_x6_1.qasm,3234,213316,103250,462,100548,6192,2864,19531
instructions_T30_idx393_x0_2_x1_6_x3_1_x5_1.qasm,3706,244121,118148,528,115067,7100,3278,22265
instructions_T30_idx394_x0_2_x1_6_x4_2.qasm,840,67155,32766,110,32025,1596,658,14632
instructions_T30_idx395_x0_2_x1_6_x8_1.qasm,1400,95812,46464,198,45274,2668,1208,14646
instructions_T30_idx396_x0_2_x1_5_x2_3_x3_1.qasm,1934,144607,70343,264,68675,3700,1625,16526
instructions_T30_idx397_x0_2_x1_5_x2_2_x5_1.qasm,2790,190265,92217,396,89861,5340,2451,17238
instructions_T30_idx398_x0_2_x1_5_x2_1_x3_1_x4_1.qasm,9524,608427,294103,1320,286455,18304,8245,32772
instructions_T30_idx399_x0_2_x1_5_x2_1_x7_1.qasm,3694,236591,114379,528,111331,7076,3277,18780
instructions_T30_idx400_x0_2_x1_5_x3_3.qasm,720,61492,30077,88,29438,1368,521,14221
instructions_T30_idx401_x0_2_x1_5_x3_1_x6_1.qasm,4318,275950,133389,616,129840,8276,3829,21892
instructions_T30_idx402_x0_2_x1_5_x4_1_x5_1.qasm,4652,298393,144255,660,140453,8920,4105,24257
instructions_T30_idx403_x0_2_x1_5_x9_1.qasm,1544,101813,49297,220,48007,2944,1345,13497
instructions_T30_idx404_x0_2_x1_4_x2_5.qasm,636,61222,30068,66,29490,1212,386,15301
instructions_T30_idx405_x0_2_x1_4_x2_3_x4_1.qasm,2358,167384,81262,330,79242,4512,2038,15414
instructions_T30_idx406_x0_2_x1_4_x2_2_x3_2.qasm,2006,152944,74468,264,72740,3844,1628,15677
instructions_T30_idx407_x0_2_x1_4_x2_2_x6_1.qasm,3238,213372,103274,462,100572,6200,2864,16487
instructions_T30_idx408_x0_2_x1_4_x2_1_x3_1_x5_1.qasm,11424,709738,342696,1584,333598,21960,9900,33639
instructions_T30_idx409_x0_2_x1_4_x2_1_x4_2.qasm,2416,173082,84072,330,82012,4628,2040,16437
instructions_T30_idx410_x0_2_x1_4_x2_1_x8_1.qasm,4166,260033,125586,594,122179,7984,3690,18031
instructions_T30_idx411_x0_2_x1_4_x3_2_x4_1.qasm,3100,209927,101712,440,99113,5936,2726,18067
instructions_T30_idx412_x0_2_x1_4_x3_1_x7_1.qasm,4946,308011,148734,704,144709,9484,4380,21522
instructions_T30_idx413_x0_2_x1_4_x4_1_x6_1.qasm,5432,339011,163714,770,159313,10420,4794,24266
instructions_T30_idx414_x0_2_x1_4_x5_2.qasm,954,70292,34188,132,33366,1812,794,11952
instructions_T30_idx415_x0_2_x1_4_x10_1.qasm,1692,107869,52156,242,50761,3228,1482,12349
instructions_T30_idx416_x0_2_x1_3_x2_4_x3_1.qasm,1938,144663,70367,264,68699,3708,1625,14962
instructions_T30_idx417_x0_2_x1_3_x2_3_x5_1.qasm,2794,190320,92241,396,89884,5348,2451,14304
instructions_T30_idx418_x0_2_x1_3_x2_2_x3_1_x4_1.qasm,9528,608483,294127,1320,286479,18312,8245,29728
instructions_T30_idx419_x0_2_x1_3_x2_2_x7_1.qasm,3698,236647,114403,528,111355,7084,3277,15736
instructions_T30_idx420_x0_2_x1_3_x2_1_x3_3.qasm,2078,161280,78593,264,76804,3988,1631,15650
instructions_T30_idx421_x0_2_x1_3_x2_1_x3_1_x6_1.qasm,13372,811679,391553,1848,381011,25712,11555,34500
instructions_T30_idx422_x0_2_x1_3_x2_1_x4_1_x5_1.qasm,14424,879693,424433,1980,413153,27744,12383,39274
instructions_T30_idx423_x0_2_x1_3_x2_1_x9_1.qasm,4650,283651,136859,660,133113,8916,4103,17280
instructions_T30_idx424_x0_2_x1_3_x3_2_x5_1.qasm,3696,241538,116857,528,113796,7080,3277,17694
instructions_T30_idx425_x0_2_x1_3_x3_1_x4_2.qasm,3224,223878,108611,440,105912,6184,2731,18050
instructions_T30_idx426_x0_2_x1_3_x3_1_x8_1.qasm,5590,340280,164167,792,159666,10724,4931,21149
instructions_T30_idx427_x0_2_x1_3_x4_1_x7_1.qasm,6232,379898,183283,880,178292,11960,5483,24271
instructions_T30_idx428_x0_2_x1_3_x5_1_x6_1.qasm,6576,402485,194211,924,188967,12624,5759,26640
instructions_T30_idx429_x0_2_x1_3_x11_1.qasm,1844,113979,55037,264,53539,3520,1619,11200
instructions_T30_idx430_x0_2_x1_2_x2_6.qasm,640,61278,30092,66,29514,1220,386,13737
instructions_T30_idx431_x0_2_x1_2_x2_4_x4_1.qasm,2362,167440,81286,330,79266,4520,2038,13850
instructions_T30_idx432_x0_2_x1_2_x2_3_x3_2.qasm,2010,153000,74492,264,72764,3852,1628,13455
instructions_T30_idx433_x0_2_x1_2_x2_3_x6_1.qasm,3242,213428,103298,462,100596,6208,2864,13443
instructions_T30_idx434_x0_2_x1_2_x2_2_x3_1_x5_1.qasm,11428,709794,342720,1584,333622,21968,9900,30595
instructions_T30_idx435_x0_2_x1_2_x2_2_x4_2.qasm,2420,173138,84096,330,82036,4636,2040,13393
instructions_T30_idx436_x0_2_x1_2_x2_2_x8_1.qasm,4170,260090,125610,594,122204,7992,3690,14987
instructions_T30_idx437_x0_2_x1_2_x2_1_x3_2_x4_1.qasm,9600,616820,298252,1320,290544,18456,8248,28221
instructions_T30_idx438_x0_2_x1_2_x2_1_x3_1_x7_1.qasm,15368,914316,440722,2112,428712,29560,13210,35367
instructions_T30_idx439_x0_2_x1_2_x2_1_x4_1_x6_1.qasm,16896,1008278,486064,2310,472944,32508,14452,40919
instructions_T30_idx440_x0_2_x1_2_x2_1_x5_2.qasm,2842,193436,93760,396,91384,5444,2452,14157
instructions_T30_idx441_x0_2_x1_2_x2_1_x10_1.qasm,5146,307432,148210,726,144108,9872,4516,16531
instructions_T30_idx442_x0_2_x1_2_x3_4.qasm,710,58909,28786,88,28167,1348,520,11130
instructions_T30_idx443_x0_2_x1_2_x3_2_x6_1.qasm,4308,273367,132098,616,128569,8256,3828,17321
instructions_T30_idx444_x0_2_x1_2_x3_1_x4_1_x5_1.qasm,19492,1170523,564460,2640,549381,37520,16522,53551
instructions_T30_idx445_x0_2_x1_2_x3_1_x9_1.qasm,6250,372797,179704,880,174735,11996,5482,20779
instructions_T30_idx446_x0_2_x1_2_x4_3.qasm,816,61933,30160,110,29459,1548,656,10014
instructions_T30_idx447_x0_2_x1_2_x4_1_x8_1.qasm,7052,421065,202982,990,197381,13540,6172,24280
instructions_T30_idx448_x0_2_x1_2_x5_1_x7_1.qasm,7552,452274,218048,1056,212080,14504,6586,27028
instructions_T30_idx449_x0_2_x1_2_x6_2.qasm,1072,73486,35636,154,34730,2036,930,9273
instructions_T30_idx450_x0_2_x1_2_x12_1.qasm,2000,120150,57944,286,56344,3820,1756,10052
instructions_T30_idx451_x0_2_x1_1_x2_5_x3_1.qasm,1942,144719,70391,264,68723,3716,1625,13398
instructions_T30_idx452_x0_2_x1_1_x2_4_x5_1.qasm,2798,190377,92265,396,89909,5356,2451,12740
instructions_T30_idx453_x0_2_x1_1_x2_3_x3_1_x4_1.qasm,9532,608538,294151,1320,286502,18320,8245,26684
instructions_T30_idx454_x0_2_x1_1_x2_3_x7_1.qasm,3702,236703,114427,528,111379,7092,3277,12692
instructions_T30_idx455_x0_2_x1_1_x2_2_x3_3.qasm,2082,161337,78617,264,76829,3996,1631,12606
instructions_T30_idx456_x0_2_x1_1_x2_2_x3_1_x6_1.qasm,13376,811735,391577,1848,381035,25720,11555,31456
instructions_T30_idx457_x0_2_x1_1_x2_2_x4_1_x5_1.qasm,14428,879749,424457,1980,413177,27752,12383,36230
instructions_T30_idx458_x0_2_x1_1_x2_2_x9_1.qasm,4654,283707,136883,660,133137,8924,4103,14236
instructions_T30_idx459_x0_2_x1_1_x2_1_x3_2_x5_1.qasm,11500,718131,346845,1584,337687,22112,9903,29088
instructions_T30_idx460_x0_2_x1_1_x2_1_x3_1_x4_2.qasm,10034,664427,321783,1320,313735,19324,8265,28264
instructions_T30_idx461_x0_2_x1_1_x2_1_x3_1_x8_1.qasm,17412,1017601,490179,2376,476677,33504,14865,36234
instructions_T30_idx462_x0_2_x1_1_x2_1_x4_1_x7_1.qasm,19428,1137703,548055,2640,533095,37392,16521,42564
instructions_T30_idx463_x0_2_x1_1_x2_1_x5_1_x6_1.qasm,20510,1206200,581175,2772,565420,39484,17349,47340
instructions_T30_idx464_x0_2_x1_1_x2_1_x11_1.qasm,5654,331383,159633,792,155177,10852,4929,15782
instructions_T30_idx465_x0_2_x1_1_x3_3_x4_1.qasm,3090,207344,100421,440,97842,5916,2725,13496
instructions_T30_idx466_x0_2_x1_1_x3_2_x7_1.qasm,4936,305428,147443,704,143438,9464,4379,16951
instructions_T30_idx467_x0_2_x1_1_x3_1_x4_1_x6_1.qasm,22840,1343512,647357,3080,629818,43976,19281,56732
instructions_T30_idx468_x0_2_x1_1_x3_1_x5_2.qasm,3812,252934,122477,528,119336,7312,3281,16150
instructions_T30_idx469_x0_2_x1_1_x3_1_x10_1.qasm,6926,405524,195337,968,189886,13300,6033,20409
instructions_T30_idx470_x0_2_x1_1_x4_2_x5_1.qasm,4628,293172,141649,660,137888,8872,4103,18159
instructions_T30_idx471_x0_2_x1_1_x4_1_x9_1.qasm,7892,462531,222801,1100,216609,15160,6861,24289
instructions_T30_idx472_x0_2_x1_1_x5_1_x8_1.qasm,8552,502387,242029,1188,235325,16432,7413,27416
instructions_T30_idx473_x0_2_x1_1_x6_1_x7_1.qasm,8906,525117,253009,1232,246071,17116,7689,29782
instructions_T30_idx474_x0_2_x1_1_x13_1.qasm,2160,126374,60875,308,59170,4128,1893,8904
instructions_T30_idx475_x0_2_x2_7.qasm,318,30015,14744,33,14470,594,174,11371
instructions_T30_idx476_x0_2_x2_5_x4_1.qasm,1154,82744,40188,165,39197,2194,1000,11232
instructions_T30_idx477_x0_2_x2_4_x3_2.qasm,982,75582,36818,132,35969,1868,795,10878
instructions_T30_idx478_x0_2_x2_4_x6_1.qasm,1583,105586,51131,231,49795,3016,1413,10464
instructions_T30_idx479_x0_2_x2_3_x3_1_x5_1.qasm,5563,352176,170152,792,165631,10670,4931,25233
instructions_T30_idx480_x0_2_x2_3_x4_2.qasm,1182,85579,41587,165,40576,2250,1001,9752
instructions_T30_idx481_x0_2_x2_3_x8_1.qasm,2036,128761,62218,297,60534,3886,1826,10659
